SL,Station,Year,Month,TempMax,TempMin,Rainfall,RelativeHumidity,WindSpeed,CloudCoverage,BrightSunshine,Latitude,Longitude,Elevation,NDVI
21787,Rangpur,1970,7,34.3,24.7,503,87.0,0.9,5.3,4.348571429,25.7333,89.2667,32.61,NULL
21788,Rangpur,1970,8,34.4,25.5,440,85.0,0.7,4.3,5.145714286,25.7333,89.2667,32.61,NULL
21789,Rangpur,1970,9,35.0,25.3,242,87.0,1.0,4.5,5.2,25.7333,89.2667,32.61,NULL
21790,Rangpur,1970,10,33.8,21.5,39,88.0,0.7,2.5,7.154285714,25.7333,89.2667,32.61,NULL
21791,Rangpur,1970,11,33.8,17.1,5,84.0,0.7,0.7,7.925714286,25.7333,89.2667,32.61,NULL
21792,Rangpur,1970,12,27.3,9.7,0,84.0,0.5,0.1,6.871428571,25.7333,89.2667,32.61,NULL
21793,Rangpur,1971,1,37.8,9.7,12,81.0,0.5,0.7,6.282857143,25.7333,89.2667,32.61,NULL
21794,Rangpur,1971,2,30.1,9.6,2,75.0,0.9,0.7,7.614285714,25.7333,89.2667,32.61,NULL
21795,Rangpur,1971,3,32.5,16.4,0,67.0,1.2,1.5,7.854285714,25.7333,89.2667,32.61,NULL
21796,Rangpur,1971,4,34.1,20.7,0,71.0,1.7,2.9,7.171428571,25.7333,89.2667,32.61,NULL
21797,Rangpur,1971,5,32.8,22.9,0,80.0,1.5,4.3,6.634285714,25.7333,89.2667,32.61,NULL
21798,Rangpur,1971,6,34.4,24.9,121,85.0,1.0,5.6,4.894285714,25.7333,89.2667,32.61,NULL
21799,Rangpur,1971,7,36.8,25.8,298,86.0,1.2,5.0,4.348571429,25.7333,89.2667,32.61,NULL
21800,Rangpur,1971,8,34.4,25.7,438,85.0,1.5,5.4,5.145714286,25.7333,89.2667,32.61,NULL
21801,Rangpur,1971,9,34.1,24.4,403,86.0,1.3,4.3,5.2,25.7333,89.2667,32.61,NULL
21802,Rangpur,1971,10,36.7,22.0,250,84.0,0.9,3.3,7.154285714,25.7333,89.2667,32.61,NULL
21803,Rangpur,1971,11,31.4,17.5,49,81.0,1.3,1.9,7.925714286,25.7333,89.2667,32.61,NULL
21804,Rangpur,1971,12,28.9,12.3,0,81.0,0.3,0.8,6.871428571,25.7333,89.2667,32.61,NULL
21805,Rangpur,1972,1,27.3,9.4,4,86.0,0.4,0.6,6.282857143,25.7333,89.2667,32.61,NULL
21806,Rangpur,1972,2,28.4,10.6,42,87.0,0.5,1.5,7.614285714,25.7333,89.2667,32.61,NULL
21807,Rangpur,1972,3,35.0,12.6,53,81.0,0.6,0.9,7.854285714,25.7333,89.2667,32.61,NULL
21808,Rangpur,1972,4,37.3,13.6,31,79.0,1.2,2.7,7.171428571,25.7333,89.2667,32.61,NULL
21809,Rangpur,1972,5,40.7,14.3,100,80.0,1.5,3.9,6.634285714,25.7333,89.2667,32.61,NULL
21810,Rangpur,1972,6,40.8,16.6,239,82.0,0.9,4.4,4.894285714,25.7333,89.2667,32.61,NULL
21811,Rangpur,1972,7,37.2,21.3,325,85.0,0.8,4.4,4.348571429,25.7333,89.2667,32.61,NULL
21812,Rangpur,1972,8,32.8,26.2,0,85.0,1.3,5.5,5.145714286,25.7333,89.2667,32.61,NULL
21813,Rangpur,1972,9,34.8,21.9,201,86.0,0.7,3.6,5.2,25.7333,89.2667,32.61,NULL
21814,Rangpur,1972,10,34.1,21.3,118,87.0,0.8,2.6,7.154285714,25.7333,89.2667,32.61,NULL
21815,Rangpur,1972,11,34.7,18.8,1,88.0,0.5,1.5,7.925714286,25.7333,89.2667,32.61,NULL
21816,Rangpur,1972,12,37.8,12.3,0,88.0,0.4,0.9,6.871428571,25.7333,89.2667,32.61,NULL
21817,Rangpur,1973,1,25.3,10.5,8,89.0,0.4,1.2,6.282857143,25.7333,89.2667,32.61,NULL
21818,Rangpur,1973,2,28.2,12.5,7,84.0,0.5,1.4,7.614285714,25.7333,89.2667,32.61,NULL
21819,Rangpur,1973,3,32.5,16.4,8,84.0,0.7,1.4,7.854285714,25.7333,89.2667,32.61,NULL
21820,Rangpur,1973,4,34.1,20.7,23,83.0,1.4,2.7,7.171428571,25.7333,89.2667,32.61,NULL
21821,Rangpur,1973,5,32.8,22.9,392,84.0,1.0,4.5,6.634285714,25.7333,89.2667,32.61,NULL
21822,Rangpur,1973,6,33.0,24.9,744,85.0,0.8,4.9,4.894285714,25.7333,89.2667,32.61,NULL
21823,Rangpur,1973,7,32.3,25.8,192,83.0,1.2,4.1,4.348571429,25.7333,89.2667,32.61,NULL
21824,Rangpur,1973,8,32.8,26.2,94,82.0,0.9,3.8,5.145714286,25.7333,89.2667,32.61,NULL
21825,Rangpur,1973,9,32.2,25.2,531,86.0,1.0,4.6,5.2,25.7333,89.2667,32.61,NULL
21826,Rangpur,1973,10,31.4,22.4,222,85.0,0.8,2.9,7.154285714,25.7333,89.2667,32.61,NULL
21827,Rangpur,1973,11,29.8,17.2,12,86.0,1.0,2.0,7.925714286,25.7333,89.2667,32.61,NULL
21828,Rangpur,1973,12,26.8,12.4,4,87.0,0.7,1.2,6.871428571,25.7333,89.2667,32.61,NULL
21829,Rangpur,1974,1,25.3,10.5,NULL,81.0,0.6,1.1,6.282857143,25.7333,89.2667,32.61,NULL
21830,Rangpur,1974,2,28.2,12.5,NULL,75.0,0.8,1.2,7.614285714,25.7333,89.2667,32.61,NULL
21831,Rangpur,1974,3,32.5,16.4,NULL,67.0,1.2,1.5,7.854285714,25.7333,89.2667,32.61,NULL
21832,Rangpur,1974,4,34.1,20.7,NULL,71.0,1.7,2.9,7.171428571,25.7333,89.2667,32.61,NULL
21833,Rangpur,1974,5,32.8,22.9,NULL,80.0,1.5,4.3,6.634285714,25.7333,89.2667,32.61,NULL
21834,Rangpur,1974,6,33.0,24.9,NULL,85.0,1.5,5.5,4.894285714,25.7333,89.2667,32.61,NULL
21835,Rangpur,1974,7,32.3,25.8,NULL,86.0,1.4,5.9,4.348571429,25.7333,89.2667,32.61,NULL
21836,Rangpur,1974,8,32.8,26.2,NULL,85.0,1.3,5.5,5.145714286,25.7333,89.2667,32.61,NULL
21837,Rangpur,1974,9,32.2,25.2,NULL,86.0,1.1,5.0,5.2,25.7333,89.2667,32.61,NULL
21838,Rangpur,1974,10,31.4,22.4,NULL,84.0,0.8,2.9,7.154285714,25.7333,89.2667,32.61,NULL
21839,Rangpur,1974,11,29.8,17.2,NULL,81.0,0.7,1.4,7.925714286,25.7333,89.2667,32.61,NULL
21840,Rangpur,1974,12,26.8,12.4,NULL,81.0,0.6,0.9,6.871428571,25.7333,89.2667,32.61,NULL
21841,Rangpur,1975,1,25.3,10.5,2,88.0,0.5,1.6,6.282857143,25.7333,89.2667,32.61,NULL
21842,Rangpur,1975,2,28.2,12.5,6,88.0,0.5,2.1,7.614285714,25.7333,89.2667,32.61,NULL
21843,Rangpur,1975,3,32.5,16.4,3,87.0,0.6,1.6,7.854285714,25.7333,89.2667,32.61,NULL
21844,Rangpur,1975,4,34.1,20.7,146,84.0,0.9,2.7,7.171428571,25.7333,89.2667,32.61,NULL
21845,Rangpur,1975,5,32.8,22.9,445,85.0,0.8,4.1,6.634285714,25.7333,89.2667,32.61,NULL
21846,Rangpur,1975,6,33.0,24.9,116,85.0,0.6,4.7,4.894285714,25.7333,89.2667,32.61,NULL
21847,Rangpur,1975,7,32.3,25.8,468,88.0,0.7,5.6,4.348571429,25.7333,89.2667,32.61,NULL
21848,Rangpur,1975,8,32.8,26.2,164,88.0,1.2,4.5,5.145714286,25.7333,89.2667,32.61,NULL
21849,Rangpur,1975,9,32.2,25.2,290,90.0,0.6,4.8,5.2,25.7333,89.2667,32.61,NULL
21850,Rangpur,1975,10,31.4,22.4,123,92.0,0.4,3.4,7.154285714,25.7333,89.2667,32.61,NULL
21851,Rangpur,1975,11,29.8,17.2,0,92.0,0.3,1.8,7.925714286,25.7333,89.2667,32.61,NULL
21852,Rangpur,1975,12,26.8,12.4,0,91.0,0.2,0.4,6.871428571,25.7333,89.2667,32.61,NULL
21853,Rangpur,1976,1,25.3,10.5,0,91.0,0.2,0.9,6.282857143,25.7333,89.2667,32.61,NULL
21854,Rangpur,1976,2,28.2,12.5,0,91.0,1.0,1.4,7.614285714,25.7333,89.2667,32.61,NULL
21855,Rangpur,1976,3,32.5,16.4,1,88.0,0.9,1.0,7.854285714,25.7333,89.2667,32.61,NULL
21856,Rangpur,1976,4,34.1,20.7,116,88.0,0.9,2.9,7.171428571,25.7333,89.2667,32.61,NULL
21857,Rangpur,1976,5,32.8,22.9,203,87.0,0.7,3.8,6.634285714,25.7333,89.2667,32.61,NULL
21858,Rangpur,1976,6,33.0,24.9,427,89.0,0.8,5.3,4.894285714,25.7333,89.2667,32.61,NULL
21859,Rangpur,1976,7,32.3,25.8,500,91.0,0.8,4.8,4.348571429,25.7333,89.2667,32.61,NULL
21860,Rangpur,1976,8,32.8,26.2,436,89.0,0.8,5.0,5.145714286,25.7333,89.2667,32.61,NULL
21861,Rangpur,1976,9,32.2,25.2,157,86.0,0.6,4.0,5.2,25.7333,89.2667,32.61,NULL
21862,Rangpur,1976,10,31.4,22.4,54,89.0,0.6,3.1,7.154285714,25.7333,89.2667,32.61,NULL
21863,Rangpur,1976,11,29.8,17.2,1,92.0,0.5,3.1,7.925714286,25.7333,89.2667,32.61,NULL
21864,Rangpur,1976,12,26.8,12.4,0,91.0,0.2,0.6,6.871428571,25.7333,89.2667,32.61,NULL
21865,Rangpur,1977,1,25.3,10.5,0,81.0,0.3,0.7,6.282857143,25.7333,89.2667,32.61,NULL
21866,Rangpur,1977,2,28.2,12.5,0,75.0,0.8,1.2,7.614285714,25.7333,89.2667,32.61,NULL
21867,Rangpur,1977,3,32.5,16.4,0,67.0,1.2,1.5,7.854285714,25.7333,89.2667,32.61,NULL
21868,Rangpur,1977,4,34.1,20.7,140,71.0,0.9,5.0,7.171428571,25.7333,89.2667,32.61,NULL
21869,Rangpur,1977,5,32.8,22.9,320,80.0,0.9,4.2,6.634285714,25.7333,89.2667,32.61,NULL
21870,Rangpur,1977,6,33.0,24.9,550,85.0,0.7,5.8,4.894285714,25.7333,89.2667,32.61,NULL
21871,Rangpur,1977,7,32.3,25.8,384,86.0,1.0,5.7,4.348571429,25.7333,89.2667,32.61,NULL
21872,Rangpur,1977,8,32.8,26.2,334,85.0,0.8,4.8,5.145714286,25.7333,89.2667,32.61,NULL
21873,Rangpur,1977,9,32.2,25.2,101,86.0,0.5,4.2,5.2,25.7333,89.2667,32.61,NULL
21874,Rangpur,1977,10,31.4,22.4,155,84.0,0.6,3.7,7.154285714,25.7333,89.2667,32.61,NULL
21875,Rangpur,1977,11,29.8,17.2,0,81.0,0.7,1.4,7.925714286,25.7333,89.2667,32.61,NULL
21876,Rangpur,1977,12,26.8,12.4,12,81.0,0.3,1.6,6.871428571,25.7333,89.2667,32.61,NULL
21877,Rangpur,1978,1,28.8,10.6,0,88.0,0.3,1.2,6.282857143,25.7333,89.2667,32.61,NULL
21878,Rangpur,1978,2,30.3,13.5,0,88.0,0.4,1.5,7.614285714,25.7333,89.2667,32.61,NULL
21879,Rangpur,1978,3,36.2,16.2,8,40.0,1.6,1.9,7.854285714,25.7333,89.2667,32.61,NULL
21880,Rangpur,1978,4,36.9,21.0,150,62.0,1.6,2.6,7.171428571,25.7333,89.2667,32.61,NULL
21881,Rangpur,1978,5,35.0,24.0,289,82.0,1.1,4.8,6.634285714,25.7333,89.2667,32.61,NULL
21882,Rangpur,1978,6,34.0,25.9,394,87.0,0.9,5.6,4.894285714,25.7333,89.2667,32.61,NULL
21883,Rangpur,1978,7,33.9,26.1,530,85.0,0.6,5.7,4.348571429,25.7333,89.2667,32.61,NULL
21884,Rangpur,1978,8,36.2,27.0,196,81.0,0.5,5.2,5.145714286,25.7333,89.2667,32.61,NULL
21885,Rangpur,1978,9,34.0,25.2,511,85.0,0.6,5.6,5.2,25.7333,89.2667,32.61,NULL
21886,Rangpur,1978,10,34.0,23.0,60,75.0,0.6,2.5,7.154285714,25.7333,89.2667,32.61,NULL
21887,Rangpur,1978,11,30.6,17.8,7,76.0,0.4,1.6,7.925714286,25.7333,89.2667,32.61,NULL
21888,Rangpur,1978,12,28.3,11.8,0,70.0,0.4,0.4,6.871428571,25.7333,89.2667,32.61,NULL
21889,Rangpur,1979,1,21.6,11.2,1,69.0,0.4,0.9,6.8,25.7333,89.2667,32.61,NULL
21890,Rangpur,1979,2,27.2,12.5,15,61.0,0.8,1.3,7.8,25.7333,89.2667,32.61,NULL
21891,Rangpur,1979,3,32.5,15.8,4,44.0,1.4,0.9,8.1,25.7333,89.2667,32.61,NULL
21892,Rangpur,1979,4,37.0,20.5,36,56.0,1.3,1.7,7.4,25.7333,89.2667,32.61,NULL
21893,Rangpur,1979,5,39.2,24.3,137,65.0,0.9,1.7,6.7,25.7333,89.2667,32.61,NULL
21894,Rangpur,1979,6,37.8,25.6,291,78.0,1.4,4.2,5.2,25.7333,89.2667,32.61,NULL
21895,Rangpur,1979,7,34.5,25.0,677,86.0,1.4,6.0,4.2,25.7333,89.2667,32.61,NULL
21896,Rangpur,1979,8,35.5,26.0,510,81.0,1.4,5.6,4.8,25.7333,89.2667,32.61,NULL
21897,Rangpur,1979,9,34.5,25.5,202,82.0,1.2,4.8,6.4,25.7333,89.2667,32.61,NULL
21898,Rangpur,1979,10,32.2,22.5,132,80.0,0.3,2.7,7.3,25.7333,89.2667,32.61,NULL
21899,Rangpur,1979,11,30.5,19.2,0,79.0,0.3,1.2,8.3,25.7333,89.2667,32.61,NULL
21900,Rangpur,1979,12,26.5,13.1,43,78.0,0.4,1.1,6.8,25.7333,89.2667,32.61,NULL
21901,Rangpur,1980,1,25.3,10.3,3,73.0,0.4,0.6,8.2,25.7333,89.2667,32.61,NULL
21902,Rangpur,1980,2,29.2,13.5,14,67.0,0.5,0.9,6.6,25.7333,89.2667,32.61,NULL
21903,Rangpur,1980,3,35.4,17.6,22,61.0,1.2,2.0,7.0,25.7333,89.2667,32.61,NULL
21904,Rangpur,1980,4,37.0,23.4,38,66.0,1.5,2.3,7.5,25.7333,89.2667,32.61,NULL
21905,Rangpur,1980,5,33.0,22.3,354,79.0,1.4,5.1,6.3,25.7333,89.2667,32.61,NULL
21906,Rangpur,1980,6,34.3,25.9,426,84.0,1.2,5.5,6.1,25.7333,89.2667,32.61,NULL
21907,Rangpur,1980,7,34.0,26.7,276,84.0,1.1,5.9,5.4,25.7333,89.2667,32.61,NULL
21908,Rangpur,1980,8,34.3,26.3,579,85.0,1.2,5.9,5.1,25.7333,89.2667,32.61,NULL
21909,Rangpur,1980,9,35.0,26.2,340,85.0,0.7,5.0,5.4,25.7333,89.2667,32.61,NULL
21910,Rangpur,1980,10,31.6,22.5,68,82.0,0.7,2.6,8.2,25.7333,89.2667,32.61,NULL
21911,Rangpur,1980,11,29.9,17.3,0,72.0,0.5,0.5,9.7,25.7333,89.2667,32.61,NULL
21912,Rangpur,1980,12,27.1,14.0,0,73.0,0.2,1.3,8.9,25.7333,89.2667,32.61,NULL
21913,Rangpur,1981,1,27.1,11.6,20,81.0,0.6,2.3,8.6,25.7333,89.2667,32.61,NULL
21914,Rangpur,1981,2,32.0,13.2,10,75.0,0.6,1.3,8.8,25.7333,89.2667,32.61,NULL
21915,Rangpur,1981,3,34.8,16.8,13,67.0,1.1,2.6,7.9,25.7333,89.2667,32.61,NULL
21916,Rangpur,1981,4,33.0,20.0,137,71.0,1.3,3.2,7.7,25.7333,89.2667,32.61,NULL
21917,Rangpur,1981,5,33.5,22.4,432,80.0,0.9,4.3,8.1,25.7333,89.2667,32.61,NULL
21918,Rangpur,1981,6,37.5,25.8,104,85.0,1.1,4.7,8.5,25.7333,89.2667,32.61,NULL
21919,Rangpur,1981,7,34.0,26.3,0,86.0,1.4,5.9,4.2,25.7333,89.2667,32.61,NULL
21920,Rangpur,1981,8,35.5,26.3,0,85.0,1.3,5.5,5.2,25.7333,89.2667,32.61,NULL
21921,Rangpur,1981,9,33.6,25.4,0,86.0,1.1,5.0,5.2,25.7333,89.2667,32.61,NULL
21922,Rangpur,1981,10,33.0,22.9,0,84.0,0.3,1.4,10.8,25.7333,89.2667,32.61,NULL
21923,Rangpur,1981,11,30.5,16.2,0,81.0,0.5,0.8,10.2,25.7333,89.2667,32.61,NULL
21924,Rangpur,1981,12,28.2,12.3,47,81.0,0.6,1.8,8.3,25.7333,89.2667,32.61,NULL
21925,Rangpur,1982,1,26.6,11.5,0,73.0,0.5,0.4,9.1,25.7333,89.2667,32.61,NULL
21926,Rangpur,1982,2,30.0,12.4,7,64.0,1.0,1.3,9.3,25.7333,89.2667,32.61,NULL
21927,Rangpur,1982,3,34.8,16.2,5,62.0,1.2,1.7,9.3,25.7333,89.2667,32.61,NULL
21928,Rangpur,1982,4,36.8,20.8,100,69.0,1.7,3.6,7.8,25.7333,89.2667,32.61,NULL
21929,Rangpur,1982,5,38.0,23.8,99,73.0,1.6,2.8,9.2,25.7333,89.2667,32.61,NULL
21930,Rangpur,1982,6,33.8,25.4,649,84.0,1.4,6.2,4.0,25.7333,89.2667,32.61,NULL
21931,Rangpur,1982,7,38.0,26.2,473,84.0,1.4,6.2,4.4,25.7333,89.2667,32.61,NULL
21932,Rangpur,1982,8,34.0,26.7,347,82.0,1.8,5.6,6.1,25.7333,89.2667,32.61,NULL
21933,Rangpur,1982,9,35.7,25.8,455,85.0,0.7,4.8,5.9,25.7333,89.2667,32.61,NULL
21934,Rangpur,1982,10,33.1,22.5,64,79.0,0.4,1.8,8.4,25.7333,89.2667,32.61,NULL
21935,Rangpur,1982,11,29.5,16.6,1,77.0,0.2,1.4,7.6,25.7333,89.2667,32.61,NULL
21936,Rangpur,1982,12,25.7,12.3,1,77.0,0.2,0.3,6.8,25.7333,89.2667,32.61,NULL
21937,Rangpur,1983,1,26.6,10.1,6,75.0,0.5,0.5,6.8,25.7333,89.2667,32.61,NULL
21938,Rangpur,1983,2,29.5,10.6,0,65.0,0.5,0.8,8.6,25.7333,89.2667,32.61,NULL
21939,Rangpur,1983,3,36.0,16.1,46,57.0,1.0,1.1,9.0,25.7333,89.2667,32.61,NULL
21940,Rangpur,1983,4,38.4,19.5,43,63.0,1.5,3.3,6.7,25.7333,89.2667,32.61,NULL
21941,Rangpur,1983,5,35.0,22.3,272,81.0,0.9,4.7,6.6,25.7333,89.2667,32.61,NULL
21942,Rangpur,1983,6,35.6,25.0,329,83.0,1.2,5.2,6.6,25.7333,89.2667,32.61,NULL
21943,Rangpur,1983,7,34.7,26.2,636,85.0,0.9,5.9,4.8,25.7333,89.2667,32.61,NULL
21944,Rangpur,1983,8,34.8,26.4,339,83.0,1.1,6.0,5.9,25.7333,89.2667,32.61,NULL
21945,Rangpur,1983,9,33.5,25.3,258,87.0,0.9,5.6,5.6,25.7333,89.2667,32.61,NULL
21946,Rangpur,1983,10,34.5,23.3,281,85.0,0.7,3.3,6.3,25.7333,89.2667,32.61,NULL
21947,Rangpur,1983,11,30.6,16.8,0,80.0,0.6,0.5,9.1,25.7333,89.2667,32.61,NULL
21948,Rangpur,1983,12,27.0,11.5,28,86.0,0.5,1.2,7.2,25.7333,89.2667,32.61,NULL
21949,Rangpur,1984,1,22.39354839,10.2,28,84.0,0.5,1.5,6.9,25.7333,89.2667,32.61,NULL
21950,Rangpur,1984,2,25.52758621,12.1,4,73.0,0.9,1.5,7.8,25.7333,89.2667,32.61,NULL
21951,Rangpur,1984,3,31.70967742,16.4,17,65.0,1.2,0.5,8.4,25.7333,89.2667,32.61,NULL
21952,Rangpur,1984,4,33.87,21.6,116,66.0,2.1,2.7,8.7,25.7333,89.2667,32.61,NULL
21953,Rangpur,1984,5,29.89032258,22.8,545,85.0,1.8,5.7,3.9,25.7333,89.2667,32.61,NULL
21954,Rangpur,1984,6,31.06333333,25.6,989,85.0,2.1,5.6,5.5,25.7333,89.2667,32.61,NULL
21955,Rangpur,1984,7,30.98064516,25.3,812,88.0,1.8,6.5,3.1,25.7333,89.2667,32.61,NULL
21956,Rangpur,1984,8,32.31612903,26.3,376,84.0,1.9,5.8,5.7,25.7333,89.2667,32.61,NULL
21957,Rangpur,1984,9,30.51333333,24.2,684,89.0,1.2,5.3,4.6,25.7333,89.2667,32.61,NULL
21958,Rangpur,1984,10,30.99032258,22.7,172,87.0,0.9,3.2,6.0,25.7333,89.2667,32.61,NULL
21959,Rangpur,1984,11,28.16,15.5,0,79.0,1.1,0.5,8.6,25.7333,89.2667,32.61,NULL
21960,Rangpur,1984,12,24.43870968,12.0,5,84.0,0.7,0.5,7.7,25.7333,89.2667,32.61,NULL
21961,Rangpur,1985,1,23.71612903,10.1,0,81.0,0.7,1.6,6.8,25.7333,89.2667,32.61,NULL
21962,Rangpur,1985,2,25.55714286,12.2,33,77.0,1.0,1.1,7.8,25.7333,89.2667,32.61,NULL
21963,Rangpur,1985,3,31.91612903,17.6,44,67.0,1.9,1.7,6.1,25.7333,89.2667,32.61,NULL
21964,Rangpur,1985,4,33.22,21.7,237,70.0,2.3,2.8,7.1,25.7333,89.2667,32.61,NULL
21965,Rangpur,1985,5,31.31612903,22.7,352,80.0,2.0,4.7,6.4,25.7333,89.2667,32.61,NULL
21966,Rangpur,1985,6,32.16,25.2,569,85.0,1.5,5.8,5.2,25.7333,89.2667,32.61,NULL
21967,Rangpur,1985,7,30.52580645,25.2,770,89.0,1.5,6.6,3.8,25.7333,89.2667,32.61,NULL
21968,Rangpur,1985,8,32.26129032,26.3,331,84.0,1.5,5.8,5.2,25.7333,89.2667,32.61,NULL
21969,Rangpur,1985,9,30.92333333,24.8,398,88.0,0.9,5.2,5.5,25.7333,89.2667,32.61,NULL
21970,Rangpur,1985,10,30.82258065,21.9,127,86.0,0.5,2.4,8.0,25.7333,89.2667,32.61,NULL
21971,Rangpur,1985,11,28.12333333,15.7,0,82.0,0.5,0.8,8.7,25.7333,89.2667,32.61,NULL
21972,Rangpur,1985,12,25.48709677,12.6,21,82.0,0.5,0.8,7.1,25.7333,89.2667,32.61,NULL
21973,Rangpur,1986,1,23.71935484,10.8,0,83.0,0.6,0.6,7.6,25.7333,89.2667,32.61,NULL
21974,Rangpur,1986,2,26.725,11.4,0,70.0,0.8,1.3,8.4,25.7333,89.2667,32.61,NULL
21975,Rangpur,1986,3,32.25483871,15.4,2,56.0,1.5,1.1,7.7,25.7333,89.2667,32.61,NULL
21976,Rangpur,1986,4,30.33333333,20.2,106,74.0,2.6,4.0,6.7,25.7333,89.2667,32.61,NULL
21977,Rangpur,1986,5,31.59354839,21.6,265,78.0,1.3,3.5,6.7,25.7333,89.2667,32.61,NULL
21978,Rangpur,1986,6,32.43666667,25.0,383,84.0,2.1,5.5,5.2,25.7333,89.2667,32.61,NULL
21979,Rangpur,1986,7,31.53870968,25.3,452,86.0,1.7,6.6,4.2,25.7333,89.2667,32.61,NULL
21980,Rangpur,1986,8,32.60645161,25.8,283,84.0,1.2,5.5,4.8,25.7333,89.2667,32.61,NULL
21981,Rangpur,1986,9,30.07,23.7,518,89.0,1.6,6.2,3.5,25.7333,89.2667,32.61,NULL
21982,Rangpur,1986,10,28.93548387,20.5,196,87.0,1.0,3.0,6.2,25.7333,89.2667,32.61,NULL
21983,Rangpur,1986,11,27.85333333,17.0,27,84.0,0.9,1.4,8.3,25.7333,89.2667,32.61,NULL
21984,Rangpur,1986,12,24.41612903,12.9,32,83.0,0.9,1.6,6.9,25.7333,89.2667,32.61,NULL
21985,Rangpur,1987,1,24.08387097,11.1,0,84.0,0.9,1.2,7.9,25.7333,89.2667,32.61,NULL
21986,Rangpur,1987,2,27.65,13.4,20,82.0,0.7,1.0,8.5,25.7333,89.2667,32.61,NULL
21987,Rangpur,1987,3,29.67419355,17.4,84,76.0,1.8,2.7,7.5,25.7333,89.2667,32.61,NULL
21988,Rangpur,1987,4,32.11333333,21.3,57,76.0,2.4,2.9,7.7,25.7333,89.2667,32.61,NULL
21989,Rangpur,1987,5,33.10322581,23.0,155,79.0,1.8,3.5,9.1,25.7333,89.2667,32.61,NULL
21990,Rangpur,1987,6,32.49333333,25.6,485,88.0,1.7,6.0,4.8,25.7333,89.2667,32.61,NULL
21991,Rangpur,1987,7,30.41612903,25.9,1314,91.0,2.1,6.9,2.7,25.7333,89.2667,32.61,NULL
21992,Rangpur,1987,8,30.66451613,25.9,557,88.0,2.0,5.9,4.5,25.7333,89.2667,32.61,NULL
21993,Rangpur,1987,9,30.9,25.4,353,90.0,1.5,5.8,3.9,25.7333,89.2667,32.61,NULL
21994,Rangpur,1987,10,30.53870968,22.6,216,87.0,0.8,3.2,6.9,25.7333,89.2667,32.61,NULL
21995,Rangpur,1987,11,28.24333333,17.7,6,86.0,0.8,2.1,7.4,25.7333,89.2667,32.61,NULL
21996,Rangpur,1987,12,25.72903226,13.6,0,87.0,0.9,0.8,8.3,25.7333,89.2667,32.61,NULL
21997,Rangpur,1988,1,24.94193548,11.4,0,84.0,0.8,0.8,7.6,25.7333,89.2667,32.61,0.338879
21998,Rangpur,1988,2,27.67586207,14.0,33,78.0,1.0,1.5,7.2,25.7333,89.2667,32.61,0.338879
21999,Rangpur,1988,3,30.13870968,17.9,37,72.0,1.6,1.7,8.2,25.7333,89.2667,32.61,0.338879
22000,Rangpur,1988,4,32.29666667,21.7,165,74.0,2.4,2.9,7.4,25.7333,89.2667,32.61,0.338879
22001,Rangpur,1988,5,31.02580645,23.7,285,83.0,2.4,5.0,6.4,25.7333,89.2667,32.61,0.338879
22002,Rangpur,1988,6,31.73,25.6,369,85.0,2.8,5.3,5.3,25.7333,89.2667,32.61,0.338879
22003,Rangpur,1988,7,31.82580645,26.1,451,87.0,1.8,6.2,4.1,25.7333,89.2667,32.61,0.338879
22004,Rangpur,1988,8,31.47096774,26.2,633,89.0,1.9,6.6,3.0,25.7333,89.2667,32.61,0.338879
22005,Rangpur,1988,9,31.80666667,25.4,496,87.0,1.6,5.3,4.9,25.7333,89.2667,32.61,0.338879
22006,Rangpur,1988,10,31.36129032,22.7,19,84.0,1.3,2.5,7.8,25.7333,89.2667,32.61,0.338879
22007,Rangpur,1988,11,28.29,17.5,35,80.0,1.8,1.6,8.1,25.7333,89.2667,32.61,0.338879
22008,Rangpur,1988,12,26.01290323,14.1,1,82.0,0.9,0.8,8.0,25.7333,89.2667,32.61,0.338879
22009,Rangpur,1989,1,23.0516129,10.0,7,79.0,0.7,0.6,7.6,25.7333,89.2667,32.61,0.26881
22010,Rangpur,1989,2,25.38571429,11.5,18,71.0,1.7,0.9,7.9,25.7333,89.2667,32.61,0.26881
22011,Rangpur,1989,3,30.30322581,16.2,2,70.0,1.7,1.7,7.6,25.7333,89.2667,32.61,0.26881
22012,Rangpur,1989,4,34.63,20.8,0,60.0,3.0,1.7,7.5,25.7333,89.2667,32.61,0.26881
22013,Rangpur,1989,5,32.57096774,23.7,335,78.0,2.4,4.3,6.4,25.7333,89.2667,32.61,0.26881
22014,Rangpur,1989,6,32.02,25.4,219,84.0,2.4,5.4,5.8,25.7333,89.2667,32.61,0.26881
22015,Rangpur,1989,7,30.96129032,25.8,719,88.0,2.2,6.5,3.5,25.7333,89.2667,32.61,0.26881
22016,Rangpur,1989,8,32.49354839,26.4,110,85.0,1.9,5.1,6.5,25.7333,89.2667,32.61,0.26881
22017,Rangpur,1989,9,30.67333333,25.1,414,90.0,1.6,5.9,3.5,25.7333,89.2667,32.61,0.26881
22018,Rangpur,1989,10,31.4,23.3,48,85.0,1.2,3.0,7.2,25.7333,89.2667,32.61,0.26881
22019,Rangpur,1989,11,27.95333333,16.7,4,84.0,1.1,1.1,7.8,25.7333,89.2667,32.61,0.26881
